date,amount,amount_other,balance,account_id,business_NAF_code,user_id,month_sin,month_cos,month_week_sin,month_week_cos
2020-08-24,-808.99,1940.0,7040.51,185,7022Z,102,-0.87,-0.5,-2.4492935982947064e-16,1.0
2020-08-31,-119.76,0.0,6920.75,185,7022Z,102,-0.87,-0.5,0.9510565162951535,0.30901699437494773
2020-09-07,-2929.91,0.0,3990.84,185,7022Z,102,-1.0,-0.0,0.5877852522924732,-0.8090169943749473
2020-09-14,-1546.7,0.0,2444.14,185,7022Z,102,-1.0,-0.0,-0.587785252292473,-0.8090169943749475
2020-09-21,-71.44,0.0,2372.7,185,7022Z,102,-1.0,-0.0,-0.9510565162951536,0.30901699437494723
2019-12-02,0.0,78.77,-38503.23,187,4932Z,93,-0.0,1.0,0.5877852522924732,-0.8090169943749473
2019-12-09,-20.52,0.0,-38523.75,187,4932Z,93,-0.0,1.0,-0.587785252292473,-0.8090169943749475
2019-12-16,-679.04,677.01,-38525.78,187,4932Z,93,-0.0,1.0,-0.9510565162951536,0.30901699437494723
2019-12-23,-744.84,821.15,-38449.47,187,4932Z,93,-0.0,1.0,-2.4492935982947064e-16,1.0
2019-12-30,-677.33,935.33,-38191.47,187,4932Z,93,-0.0,1.0,-0.9510565162951529,0.30901699437494956
2020-01-06,-515.91,392.01,-38315.37,187,4932Z,93,0.5,0.87,0.5877852522924732,-0.8090169943749473
2020-01-13,-475.9,209.27,-38582.0,187,4932Z,93,0.5,0.87,-0.587785252292473,-0.8090169943749475
2020-01-20,-306.69,1556.32,-37332.37,187,4932Z,93,0.5,0.87,-0.9510565162951536,0.30901699437494723
2020-01-27,-1703.58,802.17,-38233.78,187,4932Z,93,0.5,0.87,-2.4492935982947064e-16,1.0
2020-02-03,-772.51,651.44,-38354.85,187,4932Z,93,0.87,0.5,0.5877852522924732,-0.8090169943749473
2020-02-10,-643.89,1010.14,-37988.6,187,4932Z,93,0.87,0.5,-0.587785252292473,-0.8090169943749475
2020-02-17,-1469.1,1158.15,-38299.55,187,4932Z,93,0.87,0.5,-0.9510565162951536,0.30901699437494723
2020-02-24,-1040.47,1384.86,-37955.16,187,4932Z,93,0.87,0.5,-2.4492935982947064e-16,1.0
2020-03-02,-946.28,337.47,-38563.97,187,4932Z,93,1.0,0.0,0.5877852522924732,-0.8090169943749473
2020-03-09,-182.2,164.89,-38581.28,187,4932Z,93,1.0,0.0,-0.587785252292473,-0.8090169943749475
2020-03-16,-363.0,844.18,-38100.1,187,4932Z,93,1.0,0.0,-0.9510565162951536,0.30901699437494723
2020-03-23,-481.32,4.5,-38576.92,187,4932Z,93,1.0,0.0,-2.4492935982947064e-16,1.0
2020-03-30,0.0,0.0,-38576.92,187,4932Z,93,1.0,0.0,0.9510565162951535,0.30901699437494773
2020-04-06,-621.9,617.0,-38581.82,187,4932Z,93,0.87,-0.5,0.5877852522924732,-0.8090169943749473
2020-04-13,-1984.08,1986.0,-38579.9,187,4932Z,93,0.87,-0.5,-0.587785252292473,-0.8090169943749475
2020-04-20,-18.0,4010.0,-34587.9,187,4932Z,93,0.87,-0.5,-0.9510565162951536,0.30901699437494723
2020-04-27,-7580.41,3831.0,-38337.31,187,4932Z,93,0.87,-0.5,-2.4492935982947064e-16,1.0
2020-05-04,-4853.6,4741.48,-38449.43,187,4932Z,93,0.5,-0.87,0.5877852522924732,-0.8090169943749473
2020-05-11,-630.84,5430.0,-33650.27,187,4932Z,93,0.5,-0.87,-0.587785252292473,-0.8090169943749475
2020-05-18,-18.0,6996.0,-26672.27,187,4932Z,93,0.5,-0.87,-0.9510565162951536,0.30901699437494723
2020-05-25,-320.07,6053.89,-20938.45,187,4932Z,93,0.5,-0.87,-2.4492935982947064e-16,1.0
2020-06-01,-135.76,7331.99,-13742.22,187,4932Z,93,0.0,-1.0,0.9510565162951535,0.30901699437494745
2020-06-08,-232.04,256.13,-13718.13,187,4932Z,93,0.0,-1.0,0.5877852522924732,-0.8090169943749473
2020-06-15,-828.89,6647.4,-7899.62,187,4932Z,93,0.0,-1.0,-0.587785252292473,-0.8090169943749475
2020-06-22,-1537.87,1563.59,-7873.9,187,4932Z,93,0.0,-1.0,-0.9510565162951536,0.30901699437494723
2020-06-29,-3034.89,10910.0,1.21,187,4932Z,93,0.0,-1.0,-2.4492935982947064e-16,1.0
2020-07-06,-54.6,63.86,10.47,187,4932Z,93,-0.5,-0.87,0.5877852522924732,-0.8090169943749473
2020-07-13,-10.0,0.0,0.47,187,4932Z,93,-0.5,-0.87,-0.587785252292473,-0.8090169943749475
2020-07-20,0.0,0.0,0.47,187,4932Z,93,-0.5,-0.87,-0.9510565162951536,0.30901699437494723
2020-07-27,-1495.0,1500.0,5.47,187,4932Z,93,-0.5,-0.87,-2.4492935982947064e-16,1.0
2020-08-03,-5.0,0.0,0.47,187,4932Z,93,-0.87,-0.5,0.5877852522924732,-0.8090169943749473
2020-08-10,0.0,0.0,0.47,187,4932Z,93,-0.87,-0.5,-0.587785252292473,-0.8090169943749475
2020-08-17,0.0,0.0,0.47,187,4932Z,93,-0.87,-0.5,-0.9510565162951536,0.30901699437494723
2020-08-24,-1499.93,1500.0,0.54,187,4932Z,93,-0.87,-0.5,-2.4492935982947064e-16,1.0
2020-08-31,0.0,0.0,0.54,187,4932Z,93,-0.87,-0.5,0.9510565162951535,0.30901699437494773
2020-09-07,-1489.04,1500.0,11.5,187,4932Z,93,-1.0,-0.0,0.5877852522924732,-0.8090169943749473
2020-09-14,0.0,0.0,11.5,187,4932Z,93,-1.0,-0.0,-0.587785252292473,-0.8090169943749475
2020-09-21,-9.0,0.0,2.5,187,4932Z,93,-1.0,-0.0,-0.9510565162951536,0.30901699437494723
2018-09-03,-2.5,7.76,-5197.63,188,4799A,105,-1.0,-0.0,0.5877852522924732,-0.8090169943749473
2018-09-10,0.0,0.0,-5197.63,188,4799A,105,-1.0,-0.0,-0.587785252292473,-0.8090169943749475
2018-09-17,0.0,0.0,-5197.63,188,4799A,105,-1.0,-0.0,-0.9510565162951536,0.30901699437494723
2018-09-24,0.0,0.0,-5197.63,188,4799A,105,-1.0,-0.0,-2.4492935982947064e-16,1.0
2018-10-01,0.0,0.0,-5197.63,188,4799A,105,-0.87,0.5,0.9510565162951535,0.30901699437494745
2018-10-08,0.0,0.0,-5197.63,188,4799A,105,-0.87,0.5,0.5877852522924732,-0.8090169943749473
2018-10-15,0.0,0.0,-5197.63,188,4799A,105,-0.87,0.5,-0.587785252292473,-0.8090169943749475
2018-10-22,0.0,0.0,-5197.63,188,4799A,105,-0.87,0.5,-0.9510565162951536,0.30901699437494723
2018-10-29,0.0,0.0,-5197.63,188,4799A,105,-0.87,0.5,-2.4492935982947064e-16,1.0
2018-11-05,0.0,0.0,-5197.63,188,4799A,105,-0.5,0.87,0.5877852522924732,-0.8090169943749473
2018-11-12,0.0,0.0,-5197.63,188,4799A,105,-0.5,0.87,-0.587785252292473,-0.8090169943749475
2018-11-19,0.0,0.0,-5197.63,188,4799A,105,-0.5,0.87,-0.9510565162951536,0.30901699437494723
2018-11-26,0.0,0.0,-5197.63,188,4799A,105,-0.5,0.87,-2.4492935982947064e-16,1.0
2018-12-03,0.0,0.0,-5197.63,188,4799A,105,-0.0,1.0,0.5877852522924732,-0.8090169943749473
2018-12-10,0.0,0.0,-5197.63,188,4799A,105,-0.0,1.0,-0.587785252292473,-0.8090169943749475
2018-12-17,0.0,0.0,-5197.63,188,4799A,105,-0.0,1.0,-0.9510565162951536,0.30901699437494723
2018-12-24,0.0,0.0,-5197.63,188,4799A,105,-0.0,1.0,-2.4492935982947064e-16,1.0
2018-12-31,0.0,0.0,-5197.63,188,4799A,105,-0.0,1.0,-0.9510565162951529,0.30901699437494956
2019-01-07,0.0,0.0,-5197.63,188,4799A,105,0.5,0.87,0.5877852522924732,-0.8090169943749473
2019-01-14,0.0,0.0,-5197.63,188,4799A,105,0.5,0.87,-0.587785252292473,-0.8090169943749475
2019-01-21,0.0,0.0,-5197.63,188,4799A,105,0.5,0.87,-0.9510565162951536,0.30901699437494723
2019-01-28,0.0,0.0,-5197.63,188,4799A,105,0.5,0.87,-2.4492935982947064e-16,1.0
2019-02-04,0.0,0.0,-5197.63,188,4799A,105,0.87,0.5,0.5877852522924732,-0.8090169943749473
2019-02-11,0.0,0.0,-5197.63,188,4799A,105,0.87,0.5,-0.587785252292473,-0.8090169943749475
2019-02-18,0.0,0.0,-5197.63,188,4799A,105,0.87,0.5,-0.9510565162951536,0.30901699437494723
2019-02-25,0.0,0.0,-5197.63,188,4799A,105,0.87,0.5,-2.4492935982947064e-16,1.0
2019-03-04,0.0,0.0,-5197.63,188,4799A,105,1.0,0.0,0.5877852522924732,-0.8090169943749473
2019-03-11,0.0,0.0,-5197.63,188,4799A,105,1.0,0.0,-0.587785252292473,-0.8090169943749475
2019-03-18,0.0,0.0,-5197.63,188,4799A,105,1.0,0.0,-0.9510565162951536,0.30901699437494723
2019-03-25,-7.28,0.0,-5204.91,188,4799A,105,1.0,0.0,-2.4492935982947064e-16,1.0
2019-04-01,0.0,0.0,-5204.91,188,4799A,105,0.87,-0.5,0.9510565162951535,0.30901699437494745
2019-04-08,-1.0,0.0,-5205.91,188,4799A,105,0.87,-0.5,0.5877852522924732,-0.8090169943749473
2019-04-15,-50.0,50.0,-5205.91,188,4799A,105,0.87,-0.5,-0.587785252292473,-0.8090169943749475
2019-04-22,0.0,0.0,-5205.91,188,4799A,105,0.87,-0.5,-0.9510565162951536,0.30901699437494723
2019-04-29,0.0,0.0,-5205.91,188,4799A,105,0.87,-0.5,-2.4492935982947064e-16,1.0
2019-05-06,-29.5,50.0,-5185.41,188,4799A,105,0.5,-0.87,0.5877852522924732,-0.8090169943749473
2019-05-13,-20.39,0.0,-5205.8,188,4799A,105,0.5,-0.87,-0.587785252292473,-0.8090169943749475
2019-05-20,0.0,0.0,-5205.8,188,4799A,105,0.5,-0.87,-0.9510565162951536,0.30901699437494723
2019-05-27,0.0,0.0,-5205.8,188,4799A,105,0.5,-0.87,-2.4492935982947064e-16,1.0
2019-06-03,-1.99,2.0,-5205.79,188,4799A,105,0.0,-1.0,0.5877852522924732,-0.8090169943749473
2019-06-10,0.0,0.0,-5205.79,188,4799A,105,0.0,-1.0,-0.587785252292473,-0.8090169943749475
2019-06-17,0.0,0.0,-5205.79,188,4799A,105,0.0,-1.0,-0.9510565162951536,0.30901699437494723
2019-06-24,0.0,0.0,-5205.79,188,4799A,105,0.0,-1.0,-2.4492935982947064e-16,1.0
2019-07-01,0.0,0.0,-5205.79,188,4799A,105,-0.5,-0.87,0.9510565162951535,0.30901699437494745
2019-07-08,0.0,0.0,-5205.79,188,4799A,105,-0.5,-0.87,0.5877852522924732,-0.8090169943749473
2019-07-15,0.0,0.0,-5205.79,188,4799A,105,-0.5,-0.87,-0.587785252292473,-0.8090169943749475
2019-07-22,0.0,0.0,-5205.79,188,4799A,105,-0.5,-0.87,-0.9510565162951536,0.30901699437494723
2019-07-29,-216.3,56.0,-5366.09,188,4799A,105,-0.5,-0.87,-2.4492935982947064e-16,1.0
2019-08-05,-9.75,10.0,-5365.84,188,4799A,105,-0.87,-0.5,0.5877852522924732,-0.8090169943749473
2019-08-12,0.0,0.0,-5365.84,188,4799A,105,-0.87,-0.5,-0.587785252292473,-0.8090169943749475
2019-08-19,0.0,0.0,-5365.84,188,4799A,105,-0.87,-0.5,-0.9510565162951536,0.30901699437494723
2019-08-26,0.0,0.0,-5365.84,188,4799A,105,-0.87,-0.5,-2.4492935982947064e-16,1.0
2019-09-02,-160.33,529.0,-4997.17,188,4799A,105,-1.0,-0.0,0.5877852522924732,-0.8090169943749473
2019-09-09,-25.0,0.0,-5022.17,188,4799A,105,-1.0,-0.0,-0.587785252292473,-0.8090169943749475
2019-09-16,0.0,0.0,-5022.17,188,4799A,105,-1.0,-0.0,-0.9510565162951536,0.30901699437494723
2019-09-23,0.0,0.0,-5022.17,188,4799A,105,-1.0,-0.0,-2.4492935982947064e-16,1.0
2019-09-30,-132.9,135.0,-5020.07,188,4799A,105,-1.0,-0.0,0.9510565162951535,0.30901699437494773
2019-10-07,-22.0,20.0,-5022.07,188,4799A,105,-0.87,0.5,0.5877852522924732,-0.8090169943749473
2019-10-14,-20.0,20.0,-5022.07,188,4799A,105,-0.87,0.5,-0.587785252292473,-0.8090169943749475
2019-10-21,-60.0,60.0,-5022.07,188,4799A,105,-0.87,0.5,-0.9510565162951536,0.30901699437494723
2019-10-28,0.0,0.0,-5022.07,188,4799A,105,-0.87,0.5,-2.4492935982947064e-16,1.0
2019-11-04,-56.4,60.0,-5018.47,188,4799A,105,-0.5,0.87,0.5877852522924732,-0.8090169943749473
2019-11-11,-3.44,0.0,-5021.91,188,4799A,105,-0.5,0.87,-0.587785252292473,-0.8090169943749475
2019-11-18,-301.0,102.0,-5220.91,188,4799A,105,-0.5,0.87,-0.9510565162951536,0.30901699437494723
2019-11-25,-13.0,12.0,-5221.91,188,4799A,105,-0.5,0.87,-2.4492935982947064e-16,1.0
2019-12-02,-34.51,35.0,-5221.42,188,4799A,105,-0.0,1.0,0.5877852522924732,-0.8090169943749473
2019-12-09,-266.96,292.0,-5196.38,188,4799A,105,-0.0,1.0,-0.587785252292473,-0.8090169943749475
2019-12-16,-179.44,155.5,-5220.32,188,4799A,105,-0.0,1.0,-0.9510565162951536,0.30901699437494723
2019-12-23,-252.78,252.0,-5221.1,188,4799A,105,-0.0,1.0,-2.4492935982947064e-16,1.0
2019-12-30,-486.47,264.0,-5443.57,188,4799A,105,-0.0,1.0,-0.9510565162951529,0.30901699437494956
2020-01-06,-709.25,114.6,-6038.22,188,4799A,105,0.5,0.87,0.5877852522924732,-0.8090169943749473
2020-01-13,-324.69,177.61,-6185.3,188,4799A,105,0.5,0.87,-0.587785252292473,-0.8090169943749475
2020-01-20,-121.49,91.0,-6215.79,188,4799A,105,0.5,0.87,-0.9510565162951536,0.30901699437494723
2020-01-27,-583.0,583.49,-6215.3,188,4799A,105,0.5,0.87,-2.4492935982947064e-16,1.0
2020-02-03,-162.1,161.8,-6215.6,188,4799A,105,0.87,0.5,0.5877852522924732,-0.8090169943749473
2020-02-10,-1154.99,1177.23,-6193.36,188,4799A,105,0.87,0.5,-0.587785252292473,-0.8090169943749475
2020-02-17,-469.49,449.37,-6213.48,188,4799A,105,0.87,0.5,-0.9510565162951536,0.30901699437494723
2020-02-24,-118.71,115.99,-6216.2,188,4799A,105,0.87,0.5,-2.4492935982947064e-16,1.0
2020-03-02,-70.44,152.12,-6134.52,188,4799A,105,1.0,0.0,0.5877852522924732,-0.8090169943749473
2020-03-09,-229.45,423.2,-5940.77,188,4799A,105,1.0,0.0,-0.587785252292473,-0.8090169943749475
2020-03-16,-117.19,86.0,-5971.96,188,4799A,105,1.0,0.0,-0.9510565162951536,0.30901699437494723
2020-03-23,-39.13,77.56,-5933.53,188,4799A,105,1.0,0.0,-2.4492935982947064e-16,1.0
2020-03-30,-80.74,80.0,-5934.27,188,4799A,105,1.0,0.0,0.9510565162951535,0.30901699437494773
2020-04-06,-336.05,412.14,-5858.18,188,4799A,105,0.87,-0.5,0.5877852522924732,-0.8090169943749473
2020-04-13,-156.76,191.0,-5823.94,188,4799A,105,0.87,-0.5,-0.587785252292473,-0.8090169943749475
2020-04-20,-351.2,349.85,-5825.29,188,4799A,105,0.87,-0.5,-0.9510565162951536,0.30901699437494723
2020-04-27,-147.9,148.0,-5825.19,188,4799A,105,0.87,-0.5,-2.4492935982947064e-16,1.0
2020-05-04,-1315.16,1196.23,-5944.12,188,4799A,105,0.5,-0.87,0.5877852522924732,-0.8090169943749473
2020-05-11,-1676.16,2698.47,-4921.81,188,4799A,105,0.5,-0.87,-0.587785252292473,-0.8090169943749475
2020-05-18,-353.31,495.75,-4779.37,188,4799A,105,0.5,-0.87,-0.9510565162951536,0.30901699437494723
2020-05-25,-138.64,158.34,-4759.67,188,4799A,105,0.5,-0.87,-2.4492935982947064e-16,1.0
2020-06-01,-4.43,4.54,-4759.56,188,4799A,105,0.0,-1.0,0.9510565162951535,0.30901699437494745
2020-06-08,-909.64,1608.57,-4060.63,188,4799A,105,0.0,-1.0,0.5877852522924732,-0.8090169943749473
2020-06-15,-218.8,359.0,-3920.43,188,4799A,105,0.0,-1.0,-0.587785252292473,-0.8090169943749475
2020-06-22,-80.58,190.3,-3810.71,188,4799A,105,0.0,-1.0,-0.9510565162951536,0.30901699437494723
2020-06-29,-129.16,244.28,-3695.59,188,4799A,105,0.0,-1.0,-2.4492935982947064e-16,1.0
2020-07-06,-404.71,972.26,-3128.04,188,4799A,105,-0.5,-0.87,0.5877852522924732,-0.8090169943749473
2020-07-13,-254.38,874.7,-2507.72,188,4799A,105,-0.5,-0.87,-0.587785252292473,-0.8090169943749475
2020-07-20,-105.5,176.45,-2436.77,188,4799A,105,-0.5,-0.87,-0.9510565162951536,0.30901699437494723
2020-07-27,-1503.38,991.0,-2949.15,188,4799A,105,-0.5,-0.87,-2.4492935982947064e-16,1.0
2020-08-03,-628.55,1705.57,-1872.13,188,4799A,105,-0.87,-0.5,0.5877852522924732,-0.8090169943749473
2020-08-10,-598.57,2354.39,-116.31,188,4799A,105,-0.87,-0.5,-0.587785252292473,-0.8090169943749475
2020-08-17,-495.08,1151.2,539.81,188,4799A,105,-0.87,-0.5,-0.9510565162951536,0.30901699437494723
2020-08-24,-441.96,1022.17,1120.02,188,4799A,105,-0.87,-0.5,-2.4492935982947064e-16,1.0
2020-08-31,-135.1,185.1,1170.02,188,4799A,105,-0.87,-0.5,0.9510565162951535,0.30901699437494773
2020-09-07,-1337.89,789.15,621.28,188,4799A,105,-1.0,-0.0,0.5877852522924732,-0.8090169943749473
2020-09-14,-661.32,137.23,97.19,188,4799A,105,-1.0,-0.0,-0.587785252292473,-0.8090169943749475
2020-09-21,-190.2,73.1,-19.91,188,4799A,105,-1.0,-0.0,-0.9510565162951536,0.30901699437494723
2020-09-28,-50.0,70.0,0.09,188,4799A,105,-1.0,-0.0,-2.4492935982947064e-16,1.0
2018-01-08,-10.0,0.0,2931.0,190,7410Z,27,0.5,0.87,0.5877852522924732,-0.8090169943749473
2018-01-15,-410.0,600.0,3121.0,190,7410Z,27,0.5,0.87,-0.587785252292473,-0.8090169943749475
2018-01-22,0.0,0.0,3121.0,190,7410Z,27,0.5,0.87,-0.9510565162951536,0.30901699437494723
2018-01-29,-600.0,0.0,2521.0,190,7410Z,27,0.5,0.87,-2.4492935982947064e-16,1.0
2018-02-05,-1012.88,0.0,1508.12,190,7410Z,27,0.87,0.5,0.5877852522924732,-0.8090169943749473
2018-02-12,0.0,0.0,1508.12,190,7410Z,27,0.87,0.5,-0.587785252292473,-0.8090169943749475
2018-02-19,-500.0,900.0,1908.12,190,7410Z,27,0.87,0.5,-0.9510565162951536,0.30901699437494723
2018-02-26,-238.36,0.0,1669.76,190,7410Z,27,0.87,0.5,-2.4492935982947064e-16,1.0
2018-03-05,-1200.0,0.0,469.76,190,7410Z,27,1.0,0.0,0.5877852522924732,-0.8090169943749473
2018-03-12,-301.26,800.0,968.5,190,7410Z,27,1.0,0.0,-0.587785252292473,-0.8090169943749475
2018-03-19,-65.98,65.98,968.5,190,7410Z,27,1.0,0.0,-0.9510565162951536,0.30901699437494723
2018-03-26,-238.36,447.5,1177.64,190,7410Z,27,1.0,0.0,-2.4492935982947064e-16,1.0
2018-04-02,-1055.5,0.0,122.14,190,7410Z,27,0.87,-0.5,0.5877852522924732,-0.8090169943749473
2018-04-09,-10.0,0.0,112.14,190,7410Z,27,0.87,-0.5,-0.587785252292473,-0.8090169943749475
2018-04-16,-628.0,1228.12,712.26,190,7410Z,27,0.87,-0.5,-0.9510565162951536,0.30901699437494723
2018-04-23,0.0,0.0,712.26,190,7410Z,27,0.87,-0.5,-2.4492935982947064e-16,1.0
2018-04-30,-249.36,308.5,771.4,190,7410Z,27,0.87,-0.5,0.9510565162951535,0.30901699437494773
2018-05-07,-812.4,50.0,9.0,190,7410Z,27,0.5,-0.87,0.5877852522924732,-0.8090169943749473
2018-05-14,0.0,17.95,26.95,190,7410Z,27,0.5,-0.87,-0.587785252292473,-0.8090169943749475
2018-05-21,0.0,640.0,666.95,190,7410Z,27,0.5,-0.87,-0.9510565162951536,0.30901699437494723
2018-05-28,-238.36,376.5,805.09,190,7410Z,27,0.5,-0.87,-2.4492935982947064e-16,1.0
2018-06-04,-693.74,0.0,111.35,190,7410Z,27,0.0,-1.0,0.5877852522924732,-0.8090169943749473
2018-06-11,-150.0,600.0,561.35,190,7410Z,27,0.0,-1.0,-0.587785252292473,-0.8090169943749475
2018-06-18,-142.0,0.0,419.35,190,7410Z,27,0.0,-1.0,-0.9510565162951536,0.30901699437494723
2018-06-25,-238.36,447.0,627.99,190,7410Z,27,0.0,-1.0,-2.4492935982947064e-16,1.0
2018-07-02,-452.0,0.0,175.99,190,7410Z,27,-0.5,-0.87,0.5877852522924732,-0.8090169943749473
2018-07-09,-200.02,600.0,575.97,190,7410Z,27,-0.5,-0.87,-0.587785252292473,-0.8090169943749475
2018-07-16,0.0,330.5,906.47,190,7410Z,27,-0.5,-0.87,-0.9510565162951536,0.30901699437494723
2018-07-23,-330.5,142.0,717.97,190,7410Z,27,-0.5,-0.87,-2.4492935982947064e-16,1.0
2018-07-30,-775.36,82.0,24.61,190,7410Z,27,-0.5,-0.87,0.9510565162951535,0.30901699437494773
2018-08-06,0.0,220.0,244.61,190,7410Z,27,-0.87,-0.5,0.5877852522924732,-0.8090169943749473
2018-08-13,0.0,187.0,431.61,190,7410Z,27,-0.87,-0.5,-0.587785252292473,-0.8090169943749475
2018-08-20,-187.0,0.0,244.61,190,7410Z,27,-0.87,-0.5,-0.9510565162951536,0.30901699437494723
2018-08-27,-238.36,0.0,6.25,190,7410Z,27,-0.87,-0.5,-2.4492935982947064e-16,1.0
2018-09-03,0.0,604.98,611.23,190,7410Z,27,-1.0,-0.0,0.5877852522924732,-0.8090169943749473
2018-09-10,-800.0,600.0,411.23,190,7410Z,27,-1.0,-0.0,-0.587785252292473,-0.8090169943749475
2018-09-17,0.0,0.0,411.23,190,7410Z,27,-1.0,-0.0,-0.9510565162951536,0.30901699437494723
2018-09-24,0.0,0.0,411.23,190,7410Z,27,-1.0,-0.0,-2.4492935982947064e-16,1.0
2018-10-01,-238.36,0.0,172.87,190,7410Z,27,-0.87,0.5,0.9510565162951535,0.30901699437494745
2018-10-08,0.0,0.0,172.87,190,7410Z,27,-0.87,0.5,0.5877852522924732,-0.8090169943749473
2018-10-15,0.0,600.0,772.87,190,7410Z,27,-0.87,0.5,-0.587785252292473,-0.8090169943749475
2018-10-22,0.0,0.0,772.87,190,7410Z,27,-0.87,0.5,-0.9510565162951536,0.30901699437494723
2018-10-29,-808.36,119.5,84.01,190,7410Z,27,-0.87,0.5,-2.4492935982947064e-16,1.0
2018-11-05,0.0,0.0,84.01,190,7410Z,27,-0.5,0.87,0.5877852522924732,-0.8090169943749473
2018-11-12,-82.8,0.0,1.21,190,7410Z,27,-0.5,0.87,-0.587785252292473,-0.8090169943749475
2018-11-19,-200.0,600.0,401.21,190,7410Z,27,-0.5,0.87,-0.9510565162951536,0.30901699437494723
2018-11-26,-238.36,0.0,162.85,190,7410Z,27,-0.5,0.87,-2.4492935982947064e-16,1.0
2018-12-03,-506.8,500.0,156.05,190,7410Z,27,-0.0,1.0,0.5877852522924732,-0.8090169943749473
2018-12-10,0.0,0.0,156.05,190,7410Z,27,-0.0,1.0,-0.587785252292473,-0.8090169943749475
2018-12-17,-100.0,600.0,656.05,190,7410Z,27,-0.0,1.0,-0.9510565162951536,0.30901699437494723
2018-12-24,0.0,0.0,656.05,190,7410Z,27,-0.0,1.0,-2.4492935982947064e-16,1.0
2018-12-31,-238.36,0.0,417.69,190,7410Z,27,-0.0,1.0,-0.9510565162951529,0.30901699437494956
2019-01-07,-160.0,0.0,257.69,190,7410Z,27,0.5,0.87,0.5877852522924732,-0.8090169943749473
2019-01-14,-250.0,852.0,859.69,190,7410Z,27,0.5,0.87,-0.587785252292473,-0.8090169943749475
2019-01-21,-58.96,0.0,800.73,190,7410Z,27,0.5,0.87,-0.9510565162951536,0.30901699437494723
2019-01-28,-292.49,0.0,508.24,190,7410Z,27,0.5,0.87,-2.4492935982947064e-16,1.0
2019-02-04,-536.0,0.0,-27.76,190,7410Z,27,0.87,0.5,0.5877852522924732,-0.8090169943749473
2019-02-11,-60.0,1027.0,939.24,190,7410Z,27,0.87,0.5,-0.587785252292473,-0.8090169943749475
2019-02-18,-960.0,0.0,-20.76,190,7410Z,27,0.87,0.5,-0.9510565162951536,0.30901699437494723
2019-02-25,-79.02,0.0,-99.78,190,7410Z,27,0.87,0.5,-2.4492935982947064e-16,1.0
2019-03-04,-450.0,950.0,400.22,190,7410Z,27,1.0,0.0,0.5877852522924732,-0.8090169943749473
2019-03-11,-220.58,0.0,179.64,190,7410Z,27,1.0,0.0,-0.587785252292473,-0.8090169943749475
2019-03-18,-41.3,982.75,1121.09,190,7410Z,27,1.0,0.0,-0.9510565162951536,0.30901699437494723
2019-03-25,-1087.67,0.0,33.42,190,7410Z,27,1.0,0.0,-2.4492935982947064e-16,1.0
2019-04-01,-12.8,0.0,20.62,190,7410Z,27,0.87,-0.5,0.9510565162951535,0.30901699437494745
2019-04-08,-0.15,0.0,20.47,190,7410Z,27,0.87,-0.5,0.5877852522924732,-0.8090169943749473
2019-04-15,0.0,991.0,1011.47,190,7410Z,27,0.87,-0.5,-0.587785252292473,-0.8090169943749475
2019-04-22,-150.0,0.0,861.47,190,7410Z,27,0.87,-0.5,-0.9510565162951536,0.30901699437494723
2019-04-29,-548.35,0.0,313.12,190,7410Z,27,0.87,-0.5,-2.4492935982947064e-16,1.0
2019-05-06,-1000.0,950.0,263.12,190,7410Z,27,0.5,-0.87,0.5877852522924732,-0.8090169943749473
2019-05-13,0.0,0.0,263.12,190,7410Z,27,0.5,-0.87,-0.587785252292473,-0.8090169943749475
2019-05-20,-310.0,0.0,-46.88,190,7410Z,27,0.5,-0.87,-0.9510565162951536,0.30901699437494723
2019-05-27,-238.35,0.0,-285.23,190,7410Z,27,0.5,-0.87,-2.4492935982947064e-16,1.0
2019-06-03,0.0,0.0,-285.23,190,7410Z,27,0.0,-1.0,0.5877852522924732,-0.8090169943749473
2019-06-10,0.0,930.0,644.77,190,7410Z,27,0.0,-1.0,-0.587785252292473,-0.8090169943749475
2019-06-17,-310.0,0.0,334.77,190,7410Z,27,0.0,-1.0,-0.9510565162951536,0.30901699437494723
2019-06-24,-105.44,0.0,229.33,190,7410Z,27,0.0,-1.0,-2.4492935982947064e-16,1.0
2019-07-01,-238.35,0.0,-9.02,190,7410Z,27,-0.5,-0.87,0.9510565162951535,0.30901699437494745
2019-07-08,-0.75,0.0,-9.77,190,7410Z,27,-0.5,-0.87,0.5877852522924732,-0.8090169943749473
2019-07-15,0.0,0.0,-9.77,190,7410Z,27,-0.5,-0.87,-0.587785252292473,-0.8090169943749475
2019-07-22,0.0,0.0,-9.77,190,7410Z,27,-0.5,-0.87,-0.9510565162951536,0.30901699437494723
2019-07-29,-688.35,1450.0,751.88,190,7410Z,27,-0.5,-0.87,-2.4492935982947064e-16,1.0
2019-08-05,-462.0,0.0,289.88,190,7410Z,27,-0.87,-0.5,0.5877852522924732,-0.8090169943749473
2019-08-12,0.0,0.0,289.88,190,7410Z,27,-0.87,-0.5,-0.587785252292473,-0.8090169943749475
2019-08-19,0.0,0.0,289.88,190,7410Z,27,-0.87,-0.5,-0.9510565162951536,0.30901699437494723
2019-08-26,-238.35,0.0,51.53,190,7410Z,27,-0.87,-0.5,-2.4492935982947064e-16,1.0
