date,amount,amount_other,balance,account_id,business_NAF_code,user_id,month_sin,month_cos
2019-06-30,2823.36,-1882.38,-1473.31,196,7721Z,110,0.0,-1.0
2019-07-31,4284.26,-4157.13,-1346.18,196,7721Z,110,-0.5,-0.87
2019-08-31,3178.6,-3189.09,-1356.67,196,7721Z,110,-0.87,-0.5
2019-09-30,1020.51,-1100.52,-1436.68,196,7721Z,110,-1.0,-0.0
2019-10-31,892.92,-825.68,-1369.44,196,7721Z,110,-0.87,0.5
2019-11-30,484.46,-535.28,-1420.26,196,7721Z,110,-0.5,0.87
2019-12-31,2488.16,-1821.38,-753.48,196,7721Z,110,-0.0,1.0
2020-01-31,1663.91,-1775.87,-865.44,196,7721Z,110,0.5,0.87
2020-02-29,2414.72,-2992.09,-1442.81,196,7721Z,110,0.87,0.5
2020-03-31,2881.19,-2905.21,-1466.83,196,7721Z,110,1.0,0.0
2020-04-30,2825.43,-2608.45,-1249.85,196,7721Z,110,0.87,-0.5
2020-05-31,953.89,-1135.29,-1431.25,196,7721Z,110,0.5,-0.87
2020-06-30,600.91,-554.07,-1384.41,196,7721Z,110,0.0,-1.0
2020-07-31,1790.89,-921.03,-514.55,196,7721Z,110,-0.5,-0.87
2020-08-31,998.17,-1080.29,-596.67,196,7721Z,110,-0.87,-0.5
2020-09-30,3112.02,-2449.13,66.22,196,7721Z,110,-1.0,-0.0
2018-03-31,6322.58,-183.51,-9669.58,198,4778C,171,1.0,0.0
2018-04-30,3008.79,-4143.12,-10803.91,198,4778C,171,0.87,-0.5
2018-05-31,5094.35,-3441.83,-9151.39,198,4778C,171,0.5,-0.87
2018-06-30,927.85,-4278.39,-12501.93,198,4778C,171,0.0,-1.0
2018-07-31,6491.46,-5048.37,-11058.84,198,4778C,171,-0.5,-0.87
2018-08-31,4086.39,-5278.95,-12251.4,198,4778C,171,-0.87,-0.5
2018-09-30,2028.95,-4908.71,-15131.16,198,4778C,171,-1.0,-0.0
2018-10-31,9839.09,-6029.06,-11321.13,198,4778C,171,-0.87,0.5
2018-11-30,13663.74,-4507.71,-2165.1,198,4778C,171,-0.5,0.87
2018-12-31,1788.05,-7371.51,-7748.56,198,4778C,171,-0.0,1.0
2019-01-31,3516.01,-1786.05,-6018.6,198,4778C,171,0.5,0.87
2019-02-28,5576.9,-4638.17,-5079.87,198,4778C,171,0.87,0.5
2019-03-31,6110.63,-5692.42,-4661.66,198,4778C,171,1.0,0.0
2019-04-30,5164.32,-8624.83,-8122.17,198,4778C,171,0.87,-0.5
2019-05-31,3786.37,-4112.18,-8447.98,198,4778C,171,0.5,-0.87
2019-06-30,5837.43,-2802.72,-5413.27,198,4778C,171,0.0,-1.0
2019-07-31,5470.35,-5522.56,-5465.48,198,4778C,171,-0.5,-0.87
2019-08-31,889.7,-5194.73,-9770.51,198,4778C,171,-0.87,-0.5
2019-09-30,6830.45,-2807.81,-5747.87,198,4778C,171,-1.0,-0.0
2019-10-31,6596.53,-6842.99,-5994.33,198,4778C,171,-0.87,0.5
2019-11-30,2246.08,-4226.68,-7974.93,198,4778C,171,-0.5,0.87
2019-12-31,3884.3,-4126.38,-8217.01,198,4778C,171,-0.0,1.0
2020-01-31,13073.92,-5609.39,-752.48,198,4778C,171,0.5,0.87
2020-02-29,3834.04,-5487.5,-2405.94,198,4778C,171,0.87,0.5
2020-03-31,11346.16,-4381.82,4558.4,198,4778C,171,1.0,0.0
2020-04-30,3434.7,-5808.18,2184.92,198,4778C,171,0.87,-0.5
2020-05-31,4528.37,-3854.58,2858.71,198,4778C,171,0.5,-0.87
2020-06-30,1518.65,-5187.24,-809.88,198,4778C,171,0.0,-1.0
2020-07-31,6736.77,-4775.05,1151.84,198,4778C,171,-0.5,-0.87
2020-08-31,2811.82,-2174.97,1788.69,198,4778C,171,-0.87,-0.5
2020-09-30,2382.3,-3717.31,453.68,198,4778C,171,-1.0,-0.0
2019-11-30,1958.66,-1945.75,12.91,201,7021Z,52,-0.5,0.87
2019-12-31,40.11,-51.89,1.13,201,7021Z,52,-0.0,1.0
2020-01-31,0.0,0.0,1.13,201,7021Z,52,0.5,0.87
2020-02-29,0.0,0.0,1.13,201,7021Z,52,0.87,0.5
2020-03-31,0.0,0.0,1.13,201,7021Z,52,1.0,0.0
2020-04-30,0.0,-0.95,0.18,201,7021Z,52,0.87,-0.5
2020-03-31,493.5,-1038.47,212.88,203,4932Z,117,1.0,0.0
2020-04-30,4846.32,-4864.54,194.66,203,4932Z,117,0.87,-0.5
2020-05-31,5121.23,-4683.62,632.27,203,4932Z,117,0.5,-0.87
2020-06-30,4398.14,-5205.1,-174.69,203,4932Z,117,0.0,-1.0
2020-07-31,3007.79,-3355.8,-522.7,203,4932Z,117,-0.5,-0.87
2020-08-31,1886.72,-1863.74,-499.72,203,4932Z,117,-0.87,-0.5
2020-09-30,4810.5,-4422.04,-111.26,203,4932Z,117,-1.0,-0.0
2019-10-31,90.0,0.0,-11310.0,204,6202A,330,-0.87,0.5
2019-11-30,6143.67,-6014.7,-11181.03,204,6202A,330,-0.5,0.87
2019-12-31,220.27,-1315.95,-12276.71,204,6202A,330,-0.0,1.0
2020-01-31,5343.57,-4431.66,-11364.8,204,6202A,330,0.5,0.87
2020-02-29,4813.99,-1034.63,-7585.44,204,6202A,330,0.87,0.5
2020-03-31,5142.5,-928.43,-3371.37,204,6202A,330,1.0,0.0
2020-04-30,900.0,-820.07,-3291.44,204,6202A,330,0.87,-0.5
2020-05-31,6532.5,-5644.46,-2403.4,204,6202A,330,0.5,-0.87
2020-06-30,10028.26,-11010.09,-3385.23,204,6202A,330,0.0,-1.0
2020-07-31,5672.5,-6327.02,-4039.75,204,6202A,330,-0.5,-0.87
2020-08-31,1462.5,-2068.97,-4646.22,204,6202A,330,-0.87,-0.5
2020-09-30,7458.91,-2989.07,-176.38,204,6202A,330,-1.0,-0.0
2018-11-30,1000.0,-34.8,-11533.4,205,6202A,330,-0.5,0.87
2018-12-31,0.0,-303.03,-11836.43,205,6202A,330,-0.0,1.0
2019-01-31,0.0,-319.94,-12156.37,205,6202A,330,0.5,0.87
2019-02-28,7392.0,-3443.1,-8207.47,205,6202A,330,0.87,0.5
2019-03-31,0.0,-550.8,-8758.27,205,6202A,330,1.0,0.0
2019-04-30,1100.0,-618.04,-8276.31,205,6202A,330,0.87,-0.5
2019-05-31,50.0,-616.96,-8843.27,205,6202A,330,0.5,-0.87
2019-06-30,350.0,-364.56,-8857.83,205,6202A,330,0.0,-1.0
2019-07-31,1070.0,-342.89,-8130.72,205,6202A,330,-0.5,-0.87
2019-08-31,3600.0,-726.0,-5256.72,205,6202A,330,-0.87,-0.5
2019-09-30,200.0,-3816.54,-8873.26,205,6202A,330,-1.0,-0.0
2019-10-31,3000.0,-2897.84,-8771.1,205,6202A,330,-0.87,0.5
2019-11-30,2300.0,-2329.87,-8800.97,205,6202A,330,-0.5,0.87
2019-12-31,2240.0,-2314.48,-8875.45,205,6202A,330,-0.0,1.0
2020-01-31,2558.0,-2437.88,-8755.33,205,6202A,330,0.5,0.87
2020-02-29,3220.0,-3331.83,-8867.16,205,6202A,330,0.87,0.5
2020-03-31,10044.0,-8131.23,-6954.39,205,6202A,330,1.0,0.0
2020-04-30,8091.0,-3320.75,-2184.14,205,6202A,330,0.87,-0.5
2020-05-31,2500.0,-3796.31,-3480.45,205,6202A,330,0.5,-0.87
2020-06-30,2500.0,-3673.97,-4654.42,205,6202A,330,0.0,-1.0
2020-07-31,10591.0,-2784.21,3152.37,205,6202A,330,-0.5,-0.87
2020-08-31,0.0,-3004.65,147.72,205,6202A,330,-0.87,-0.5
2020-09-30,4707.87,-4033.23,822.36,205,6202A,330,-1.0,-0.0
2018-11-30,51.0,-10.8,40.2,207,6202A,330,-0.5,0.87
2018-12-31,3285.0,-1750.8,1574.4,207,6202A,330,-0.0,1.0
2019-01-31,100.0,-1613.8,60.6,207,6202A,330,0.5,0.87
2019-02-28,1804.65,-1760.8,104.45,207,6202A,330,0.87,0.5
2019-03-31,0.0,-10.8,93.65,207,6202A,330,1.0,0.0
2019-04-30,6280.0,-5265.8,1107.85,207,6202A,330,0.87,-0.5
2019-05-31,500.0,-1590.8,17.05,207,6202A,330,0.5,-0.87
2019-06-30,0.0,-10.8,6.25,207,6202A,330,0.0,-1.0
2019-07-31,2786.5,-2783.8,8.95,207,6202A,330,-0.5,-0.87
2019-08-31,3959.5,-3910.8,57.65,207,6202A,330,-0.87,-0.5
2019-09-30,475.0,-510.8,21.85,207,6202A,330,-1.0,-0.0
2019-10-31,976.5,-992.0,6.35,207,6202A,330,-0.87,0.5
2019-11-30,1302.0,-1260.8,47.55,207,6202A,330,-0.5,0.87
2019-12-31,200.0,-240.0,7.55,207,6202A,330,-0.0,1.0
2020-01-31,1037.5,-1040.84,4.21,207,6202A,330,0.5,0.87
2020-02-29,1479.0,-1483.0,0.21,207,6202A,330,0.87,0.5
2020-03-31,5500.0,-4062.6,1437.61,207,6202A,330,1.0,0.0
2020-04-30,0.0,-10.8,1426.81,207,6202A,330,0.87,-0.5
2020-05-31,7250.0,-8672.42,4.39,207,6202A,330,0.5,-0.87
2020-06-30,4779.0,-4780.4,2.99,207,6202A,330,0.0,-1.0
2020-07-31,3697.0,-3671.4,28.59,207,6202A,330,-0.5,-0.87
2020-08-31,2970.0,-2961.0,37.59,207,6202A,330,-0.87,-0.5
2020-09-30,2461.0,-2461.0,37.59,207,6202A,330,-1.0,-0.0
2019-09-30,3306.7,0.0,-1487.3,209,4932Z,69,-1.0,-0.0
2019-10-31,469.52,-1948.2,-2965.98,209,4932Z,69,-0.87,0.5
2019-11-30,1102.82,-913.07,-2776.23,209,4932Z,69,-0.5,0.87
2019-12-31,512.88,-717.29,-2980.64,209,4932Z,69,-0.0,1.0
2020-01-31,481.96,-334.59,-2833.27,209,4932Z,69,0.5,0.87
2020-02-29,457.25,-540.28,-2916.3,209,4932Z,69,0.87,0.5
2020-03-31,139.77,-219.53,-2996.06,209,4932Z,69,1.0,0.0
2020-04-30,1600.0,-18.0,-1414.06,209,4932Z,69,0.87,-0.5
2020-05-31,1500.0,-77.74,8.2,209,4932Z,69,0.5,-0.87
2020-06-30,1500.0,-1508.2,0.0,209,4932Z,69,0.0,-1.0
2020-07-31,0.0,0.0,0.0,209,4932Z,69,-0.5,-0.87
2020-08-31,3000.0,-2999.48,0.52,209,4932Z,69,-0.87,-0.5
2020-09-30,1500.0,-1498.25,2.27,209,4932Z,69,-1.0,-0.0
2020-01-31,15062.43,-8401.11,823.74,210,4399C,64,0.5,0.87
2020-02-29,12941.35,-14960.11,-1195.02,210,4399C,64,0.87,0.5
2020-03-31,2118.75,-2463.81,-1540.08,210,4399C,64,1.0,0.0
2020-04-30,3093.75,-760.41,793.26,210,4399C,64,0.87,-0.5
2020-05-31,1500.0,-1813.74,479.52,210,4399C,64,0.5,-0.87
2020-06-30,2139.46,-2138.74,480.24,210,4399C,64,0.0,-1.0
2020-07-31,1312.35,-1441.1,351.49,210,4399C,64,-0.5,-0.87
2020-08-31,16.5,-736.11,-368.12,210,4399C,64,-0.87,-0.5
2018-12-31,430.0,-430.0,0.0,211,7022Z,18,-0.0,1.0
2019-01-31,0.0,0.0,0.0,211,7022Z,18,0.5,0.87
2019-02-28,0.0,0.0,0.0,211,7022Z,18,0.87,0.5
2019-03-31,64.0,-64.0,0.0,211,7022Z,18,1.0,0.0
2019-04-30,11.0,-11.0,0.0,211,7022Z,18,0.87,-0.5
2019-05-31,0.0,0.0,0.0,211,7022Z,18,0.5,-0.87
2019-06-30,0.0,0.0,0.0,211,7022Z,18,0.0,-1.0
2019-07-31,0.0,0.0,0.0,211,7022Z,18,-0.5,-0.87
2019-08-31,30.0,-28.35,1.65,211,7022Z,18,-0.87,-0.5
2019-09-30,0.0,-1.0,0.65,211,7022Z,18,-1.0,-0.0
2019-10-31,35.21,-35.21,0.65,211,7022Z,18,-0.87,0.5
2019-11-30,2.6,-502.6,-499.35,211,7022Z,18,-0.5,0.87
2019-12-31,550.0,-500.65,-450.0,211,7022Z,18,-0.0,1.0
2020-01-31,1412.95,-1387.95,-425.0,211,7022Z,18,0.5,0.87
2020-02-29,708.99,-522.99,-239.0,211,7022Z,18,0.87,0.5
2020-03-31,450.0,-686.0,-475.0,211,7022Z,18,1.0,0.0
2020-04-30,481.0,-490.85,-484.85,211,7022Z,18,0.87,-0.5
2020-05-31,685.0,-530.0,-329.85,211,7022Z,18,0.5,-0.87
2020-06-30,1032.0,-1104.44,-402.29,211,7022Z,18,0.0,-1.0
2020-07-31,528.39,-116.1,10.0,211,7022Z,18,-0.5,-0.87
2020-08-31,1270.0,-1275.0,5.0,211,7022Z,18,-0.87,-0.5
2020-09-30,200.0,-518.69,-313.69,211,7022Z,18,-1.0,-0.0
2018-01-31,3849.36,-3348.48,24995.23,213,7311Z,66,0.5,0.87
2018-02-28,6965.0,-6021.46,25938.77,213,7311Z,66,0.87,0.5
2018-03-31,6458.42,-7396.47,25000.72,213,7311Z,66,1.0,0.0
2018-04-30,6073.2,-5479.03,25594.89,213,7311Z,66,0.87,-0.5
2018-05-31,6577.38,-7074.88,25097.39,213,7311Z,66,0.5,-0.87
2018-06-30,3690.75,-4261.87,24526.27,213,7311Z,66,0.0,-1.0
2018-07-31,6153.91,-3560.49,27119.69,213,7311Z,66,-0.5,-0.87
2018-08-31,8201.14,-8346.68,26974.15,213,7311Z,66,-0.87,-0.5
2018-09-30,5777.47,-4546.6,28205.02,213,7311Z,66,-1.0,-0.0
2018-10-31,4179.32,-5374.53,27009.81,213,7311Z,66,-0.87,0.5
2018-11-30,12858.07,-6936.96,32930.92,213,7311Z,66,-0.5,0.87
2018-12-31,25962.45,-12153.42,46739.95,213,7311Z,66,-0.0,1.0
2019-01-31,6035.26,-11742.5,41032.71,213,7311Z,66,0.5,0.87
2019-02-28,9321.28,-11439.39,38914.6,213,7311Z,66,0.87,0.5
2019-03-31,3193.44,-13390.25,28717.79,213,7311Z,66,1.0,0.0
2019-04-30,10035.37,-16163.68,22589.48,213,7311Z,66,0.87,-0.5
2019-05-31,16.98,-22354.03,252.43,213,7311Z,66,0.5,-0.87
2019-06-30,12653.48,-16628.57,-3722.66,213,7311Z,66,0.0,-1.0
2019-07-31,14221.28,-14486.61,-3987.99,213,7311Z,66,-0.5,-0.87
2019-08-31,6110.66,-6715.41,-4592.74,213,7311Z,66,-0.87,-0.5
2019-09-30,8307.82,-7104.15,-3389.07,213,7311Z,66,-1.0,-0.0
2019-10-31,6045.95,-6977.34,-4320.46,213,7311Z,66,-0.87,0.5
2019-11-30,13027.99,-12257.4,-3549.87,213,7311Z,66,-0.5,0.87
2019-12-31,6728.76,-7769.07,-4590.18,213,7311Z,66,-0.0,1.0
2020-01-31,7287.5,-3834.1,-1136.78,213,7311Z,66,0.5,0.87
2020-02-29,4774.8,-5733.26,-2095.24,213,7311Z,66,0.87,0.5
2020-03-31,799.0,-10010.55,-11306.79,213,7311Z,66,1.0,0.0
2020-04-30,3241.0,-4817.77,-12883.56,213,7311Z,66,0.87,-0.5
2020-05-31,21424.26,-5514.64,3026.06,213,7311Z,66,0.5,-0.87
2020-06-30,3865.45,-6073.57,817.94,213,7311Z,66,0.0,-1.0
2020-07-31,3686.64,-4504.1,0.48,213,7311Z,66,-0.5,-0.87
2020-08-31,1960.0,-1386.07,574.41,213,7311Z,66,-0.87,-0.5
2020-09-30,3915.18,-4166.79,322.8,213,7311Z,66,-1.0,-0.0
2020-01-31,4960.0,-4920.71,-10259.69,215,4321A,153,0.5,0.87
2020-02-29,6308.27,-6379.69,-10331.11,215,4321A,153,0.87,0.5
2020-03-31,36.49,-263.19,-10557.81,215,4321A,153,1.0,0.0
2020-04-30,6800.0,-6455.26,-10213.07,215,4321A,153,0.87,-0.5
2020-05-31,2277.0,-2311.33,-10247.4,215,4321A,153,0.5,-0.87
2020-06-30,8604.54,-4281.3,-5924.16,215,4321A,153,0.0,-1.0
2020-07-31,8758.34,-3073.57,-239.39,215,4321A,153,-0.5,-0.87
2020-08-31,9569.0,-9495.22,-165.61,215,4321A,153,-0.87,-0.5
2020-09-30,0.0,-191.43,-357.04,215,4321A,153,-1.0,-0.0
2019-07-31,2655.54,-3648.66,-159.93,216,4932Z,223,-0.5,-0.87
2019-08-31,1921.53,-1786.53,-24.93,216,4932Z,223,-0.87,-0.5
2019-09-30,3574.61,-3798.7,-249.02,216,4932Z,223,-1.0,-0.0
2019-10-31,1784.88,-1538.98,-3.12,216,4932Z,223,-0.87,0.5
2019-11-30,1913.49,-1185.04,725.33,216,4932Z,223,-0.5,0.87
2019-12-31,2821.81,-3281.12,266.02,216,4932Z,223,-0.0,1.0
2020-01-31,2060.84,-2550.15,-223.29,216,4932Z,223,0.5,0.87
2020-02-29,1631.47,-1697.46,-289.28,216,4932Z,223,0.87,0.5
2020-03-31,730.34,-1585.72,-1144.66,216,4932Z,223,1.0,0.0
2020-04-30,1301.26,-327.8,-171.2,216,4932Z,223,0.87,-0.5
2020-05-31,1512.88,-2535.32,-1193.64,216,4932Z,223,0.5,-0.87
2020-06-30,1967.45,-919.99,-146.18,216,4932Z,223,0.0,-1.0
2020-07-31,4098.15,-4869.18,-917.21,216,4932Z,223,-0.5,-0.87
2020-08-31,2632.35,-1908.19,-193.05,216,4932Z,223,-0.87,-0.5
2020-09-30,1511.82,-1560.33,-241.56,216,4932Z,223,-1.0,-0.0
2019-07-31,12000.0,-6947.49,2117.51,217,4391A,261,-0.5,-0.87
2019-08-31,0.0,-2105.0,12.51,217,4391A,261,-0.87,-0.5
2019-09-30,0.0,-410.8,-398.29,217,4391A,261,-1.0,-0.0
2019-10-31,0.0,0.0,-398.29,217,4391A,261,-0.87,0.5
2019-11-30,4000.0,-2314.97,1286.74,217,4391A,261,-0.5,0.87
2019-12-31,2113.4,-3099.62,300.52,217,4391A,261,-0.0,1.0
2020-01-31,200.0,-481.77,18.75,217,4391A,261,0.5,0.87
2020-02-29,0.0,-17.75,1.0,217,4391A,261,0.87,0.5
2018-05-31,100.0,-94.88,-18024.73,218,7022Z,260,0.5,-0.87
2018-06-30,0.0,-284.49,-18309.22,218,7022Z,260,0.0,-1.0
2018-07-31,4029.88,-2781.46,-17060.8,218,7022Z,260,-0.5,-0.87
2018-08-31,3036.25,-2337.39,-16361.94,218,7022Z,260,-0.87,-0.5
2018-09-30,2567.89,-2130.51,-15924.56,218,7022Z,260,-1.0,-0.0
2018-10-31,3256.91,-2022.21,-14689.86,218,7022Z,260,-0.87,0.5
2018-11-30,2353.52,-1518.53,-13854.87,218,7022Z,260,-0.5,0.87
2018-12-31,1998.5,-2586.54,-14442.91,218,7022Z,260,-0.0,1.0
2019-01-31,2221.3,-1191.27,-13412.88,218,7022Z,260,0.5,0.87
2019-02-28,2834.87,-2627.11,-13205.12,218,7022Z,260,0.87,0.5
2019-03-31,2105.33,-1728.7,-12828.49,218,7022Z,260,1.0,0.0
2019-04-30,2825.82,-1764.96,-11767.63,218,7022Z,260,0.87,-0.5
2019-05-31,4073.84,-3949.41,-11643.2,218,7022Z,260,0.5,-0.87
2019-06-30,2650.5,-3008.18,-12000.88,218,7022Z,260,0.0,-1.0
2019-07-31,3175.56,-3102.39,-11927.71,218,7022Z,260,-0.5,-0.87
2019-08-31,5232.71,-3205.62,-9900.62,218,7022Z,260,-0.87,-0.5
2019-09-30,1540.04,-1844.09,-10204.67,218,7022Z,260,-1.0,-0.0
2019-10-31,1576.37,-871.97,-9500.27,218,7022Z,260,-0.87,0.5
2019-11-30,2458.71,-1615.52,-8657.08,218,7022Z,260,-0.5,0.87
2019-12-31,1638.99,-2039.42,-9057.51,218,7022Z,260,-0.0,1.0
2020-01-31,4632.59,-3077.85,-7502.77,218,7022Z,260,0.5,0.87
2020-02-29,3013.83,-2331.46,-6820.4,218,7022Z,260,0.87,0.5
2020-03-31,2473.95,-1847.7,-6194.15,218,7022Z,260,1.0,0.0
2020-04-30,4390.86,-1826.05,-3629.34,218,7022Z,260,0.87,-0.5
2020-05-31,4461.1,-4318.35,-3486.59,218,7022Z,260,0.5,-0.87
2020-06-30,4390.34,-4207.74,-3303.99,218,7022Z,260,0.0,-1.0
2020-07-31,4249.05,-3193.78,-2248.72,218,7022Z,260,-0.5,-0.87
2020-08-31,2433.01,-1600.91,-1416.62,218,7022Z,260,-0.87,-0.5
2020-09-30,1875.14,-451.86,6.66,218,7022Z,260,-1.0,-0.0
2020-03-31,31.8,-1224.14,-2479.12,220,6202A,126,1.0,0.0
2020-04-30,5032.4,-5556.41,-3003.13,220,6202A,126,0.87,-0.5
2020-05-31,7318.42,-6488.93,-2173.64,220,6202A,126,0.5,-0.87
2020-06-30,2398.71,-7485.92,-7260.85,220,6202A,126,0.0,-1.0
2020-07-31,9455.63,-3113.21,-918.43,220,6202A,126,-0.5,-0.87
2020-08-31,4468.31,-3354.17,195.71,220,6202A,126,-0.87,-0.5
2020-09-30,11038.66,-6413.61,4820.76,220,6202A,126,-1.0,-0.0
2019-10-31,6322.45,-3428.08,-1085.21,221,5610C,88,-0.87,0.5
2019-11-30,6556.68,-8776.62,-3305.15,221,5610C,88,-0.5,0.87
2019-12-31,7793.22,-8244.8,-3756.73,221,5610C,88,-0.0,1.0
2020-01-31,7144.62,-7465.99,-4078.1,221,5610C,88,0.5,0.87
2020-02-29,6943.46,-7263.93,-4398.57,221,5610C,88,0.87,0.5
2020-03-31,7482.92,-7677.35,-4593.0,221,5610C,88,1.0,0.0
2020-04-30,10660.4,-12542.11,-6474.71,221,5610C,88,0.87,-0.5
2020-05-31,8307.73,-5109.88,-3276.86,221,5610C,88,0.5,-0.87
2020-06-30,8963.34,-8254.27,-2567.79,221,5610C,88,0.0,-1.0
2020-07-31,7061.53,-7823.33,-3329.59,221,5610C,88,-0.5,-0.87
2020-08-31,11510.53,-8712.53,-531.59,221,5610C,88,-0.87,-0.5
2020-09-30,7723.79,-6098.32,1093.88,221,5610C,88,-1.0,-0.0
2020-03-31,1609.13,-608.28,-1693.26,222,7420Z,314,1.0,0.0
2020-04-30,1217.88,-1167.92,-1643.3,222,7420Z,314,0.87,-0.5
2020-05-31,3496.38,-920.88,932.2,222,7420Z,314,0.5,-0.87
2020-06-30,1573.98,-1511.9,994.28,222,7420Z,314,0.0,-1.0
2020-07-31,1240.75,-1115.43,1119.6,222,7420Z,314,-0.5,-0.87
2020-08-31,4511.07,-3050.78,2579.89,222,7420Z,314,-0.87,-0.5
2020-09-30,72.0,-1223.19,1428.7,222,7420Z,314,-1.0,-0.0
2020-02-29,138.03,-94.92,-186.53,223,4791A,267,0.87,0.5
2020-03-31,1135.32,-634.9,313.89,223,4791A,267,1.0,0.0
2020-04-30,92.92,-636.53,-229.72,223,4791A,267,0.87,-0.5
2020-05-31,602.28,-384.78,-12.22,223,4791A,267,0.5,-0.87
2020-06-30,574.12,-563.01,-1.11,223,4791A,267,0.0,-1.0
2020-07-31,80.62,-83.1,-3.59,223,4791A,267,-0.5,-0.87
2020-08-31,12.92,-61.0,-51.67,223,4791A,267,-0.87,-0.5
2020-09-30,12.92,-28.0,-66.75,223,4791A,267,-1.0,-0.0
2019-11-30,7830.24,-2875.85,-5396.57,224,4322A,89,-0.5,0.87
2019-12-31,3800.0,-2739.44,-4336.01,224,4322A,89,-0.0,1.0
2020-01-31,2562.36,-1300.11,-3073.76,224,4322A,89,0.5,0.87
2020-02-29,3328.34,-1776.88,-1522.3,224,4322A,89,0.87,0.5
2020-03-31,4014.0,-2690.87,-199.17,224,4322A,89,1.0,0.0
2020-04-30,1926.0,-1975.63,-248.8,224,4322A,89,0.87,-0.5
2020-05-31,3220.0,-3322.11,-350.91,224,4322A,89,0.5,-0.87
2020-06-30,3648.0,-3538.12,-241.03,224,4322A,89,0.0,-1.0
2020-07-31,3394.44,-3146.55,6.86,224,4322A,89,-0.5,-0.87
2020-08-31,1527.98,-1531.72,3.12,224,4322A,89,-0.87,-0.5
2020-09-30,0.0,-2.2,0.92,224,4322A,89,-1.0,-0.0
2019-07-31,1000.0,-253.7,-49253.7,225,6202A,255,-0.5,-0.87
2019-08-31,0.0,-535.92,-49789.62,225,6202A,255,-0.87,-0.5
2019-09-30,0.0,-198.86,-49988.48,225,6202A,255,-1.0,-0.0
2019-10-31,29688.0,-7036.41,-27336.89,225,6202A,255,-0.87,0.5
2019-11-30,11856.0,-1394.36,-16875.25,225,6202A,255,-0.5,0.87
2019-12-31,22776.0,-6430.76,-530.01,225,6202A,255,-0.0,1.0
2020-01-31,0.0,-3266.67,-3796.68,225,6202A,255,0.5,0.87
2020-02-29,10608.0,-17546.71,-10735.39,225,6202A,255,0.87,0.5
2020-03-31,11886.0,-5153.13,-4002.52,225,6202A,255,1.0,0.0
2020-04-30,22464.0,-5523.23,12938.25,225,6202A,255,0.87,-0.5
2020-05-31,11232.0,-6509.01,17661.24,225,6202A,255,0.5,-0.87
2020-06-30,0.0,-7948.25,9712.99,225,6202A,255,0.0,-1.0
2020-07-31,12049.5,-13348.68,8413.81,225,6202A,255,-0.5,-0.87
2020-08-31,12168.0,-7775.72,12806.09,225,6202A,255,-0.87,-0.5
2020-09-30,23770.32,-7966.75,28609.66,225,6202A,255,-1.0,-0.0
2018-05-31,0.0,-5.9,-15105.9,227,7022Z,269,0.5,-0.87
2018-06-30,0.0,-8.9,-15114.8,227,7022Z,269,0.0,-1.0
2018-07-31,658.97,-389.17,-14845.0,227,7022Z,269,-0.5,-0.87
2018-08-31,0.0,-247.05,-15092.05,227,7022Z,269,-0.87,-0.5
2018-09-30,2570.74,-1264.88,-13786.19,227,7022Z,269,-1.0,-0.0
2018-10-31,4061.83,-2555.0,-12279.36,227,7022Z,269,-0.87,0.5
2018-11-30,4323.41,-2127.53,-10083.48,227,7022Z,269,-0.5,0.87
2018-12-31,4600.49,-4259.58,-9742.57,227,7022Z,269,-0.0,1.0
2019-01-31,1841.93,-2226.51,-10127.15,227,7022Z,269,0.5,0.87
2019-02-28,0.0,-8.9,-10136.05,227,7022Z,269,0.87,0.5
2019-03-31,2000.0,-620.16,-8756.21,227,7022Z,269,1.0,0.0
2019-04-30,0.0,-496.4,-9252.61,227,7022Z,269,0.87,-0.5
2019-05-31,0.0,-109.28,-9361.89,227,7022Z,269,0.5,-0.87
2019-06-30,4000.0,-2533.75,-7895.64,227,7022Z,269,0.0,-1.0
2019-07-31,4315.0,-3380.85,-6961.49,227,7022Z,269,-0.5,-0.87
2019-08-31,2004.99,-872.57,-5829.07,227,7022Z,269,-0.87,-0.5
2019-09-30,376.0,-1029.46,-6482.53,227,7022Z,269,-1.0,-0.0
2019-10-31,4400.0,-2069.01,-4151.54,227,7022Z,269,-0.87,0.5
2019-11-30,50.0,-1357.86,-5459.4,227,7022Z,269,-0.5,0.87
2019-12-31,4127.8,-2128.88,-3460.48,227,7022Z,269,-0.0,1.0
2020-01-31,2000.0,-834.07,-2294.55,227,7022Z,269,0.5,0.87
2020-02-29,2000.0,-698.62,-993.17,227,7022Z,269,0.87,0.5
2020-03-31,2006.96,-2476.9,-1463.11,227,7022Z,269,1.0,0.0
2020-04-30,200.0,-486.73,-1749.84,227,7022Z,269,0.87,-0.5
2020-05-31,4250.0,-1339.81,1160.35,227,7022Z,269,0.5,-0.87
2020-06-30,0.0,-791.75,368.6,227,7022Z,269,0.0,-1.0
2020-07-31,400.0,-599.47,169.13,227,7022Z,269,-0.5,-0.87
2020-08-31,0.0,-159.56,9.57,227,7022Z,269,-0.87,-0.5
2020-09-30,168.0,-187.9,-10.33,227,7022Z,269,-1.0,-0.0
2019-06-30,9610.0,-3066.5,-23360.76,230,7021Z,125,0.0,-1.0
2019-07-31,13800.0,-18104.63,-27665.39,230,7021Z,125,-0.5,-0.87
